id,title_fa,title_en,code,parent_id
6117,پوشش‌های دفاعی,پوشش‌های دفاعی,guarding-clothes,10666
6118,کیسه بوکس,کیسه بوکس,punching-bag,10665
6119,دمبل,دمبل,dumbbell,10670
6120,میت,میت,clapper,10665
6121,بارفیکس,بارفیکس,pullup,10670
6122,دارت,دارت,darts,10676
6123,زیر انداز,زیر انداز,mat,11108
6124,ورزش و سفر,ورزش و سفر,sport-entertainment,0
6125,ورزش های فکری,ورزش های فکری,strategy-game,6089
6126,شطرنج,شطرنج,chess,6125
6127,لوازم جانبی شنا,لوازم جانبی شنا,swimming-accessories,10661
6128,هواپیما و هلیکوپتر,هواپیما و هلیکوپتر,airplanes-and-helicopters,6054
6129,تجهیزات جانبی سفر و کمپینگ,تجهیزات جانبی کوه‌نوردی و سفر,travel-accessories,11110
6130,اصلاح موی بدن بانوان,اصلاح موی بدن بانوان,epilator,6607
6131,مبدل برق,مبدل برق,power-supply,12
6132,اصلاح موی بدن آقایان,اصلاح موی بدن آقایان,body-groom,6607
6133,اسباب بازی زینتی,اسباب بازی زینتی,decorative-toys,6038
6134,مجلات,مجلات,magazines,5917
6139,عطر و ادکلن مردانه,عطر و ادکلن مردانه,perfume,6162
6141,ابزار بایگانی,ابزار بایگانی,archivetolols,5974
6143,اره برقی,اره برقی,carpenterysaw,10691
6144,دستگاه سنباده زن,دستگاه سنباده زن,sandingmachine,10692
6148,چسب صنعتی,چسب صنعتی,industrial-glue,8113
6149,مته و سری,مته و سری,drillbit,8111
6151,صفحه فرز و پولیش,صفحه فرز و پولیش,grinding-disc,8111
6152,قطار,قطار,train,6054
6153,آلات موسیقی,آلات موسیقی,musicalinstruments,8
6154,گیتار,گیتار,guitar,10630
6155,پیانو,پیانو دیجیتال,digitalpiano,6579
6156,سازدهنی,سازدهنی,harmonica,6562
6162,عطر و ادکلن,عطر و ادکلن,perfume-all,5968
6163,دیفیوزر,دیفیوزر,diffuser,111
6164,کیبورد و ارگ,کیبورد و ارگ,keybord-organ,10613
6165,آچار,آچار,wrench,6072
6166,قیچی‌، چاقو و ابزار باغبانی,قیچی‌، چاقو و ابزار باغبانی,scissors,10703
6167,جعبه و کیف ابزار,جعبه و کیف ابزار,tool-box,6667
6168,انبر,انبر,pliers,6072
6169,چکش,چکش,hammer,6072
6170,متر,متر,meter,6073
6171,تراز,تراز,level,6073
6172,لوازم روانکاری,لوازم روانکاری,oilcan,6072
6173,پیچ گوشتی و فازمتر,پیچ گوشتی و فازمتر,screwdriver,6072
6175,لوازم جانبی خودرو,لوازم جانبی خودرو,car-accessory-parts,10688
6176,فرز و سنگ رومیزی,فرز و سنگ رومیزی,anglegrinder,10692
6177,پولیش,پولیش,polisher,10692
6178,دریل,دریل,drill,10693
6179,پیچ گوشتی برقی و شارژی,پیچ گوشتی برقی و شارژی,cordlessscrewdriver,10693
6184,کارواش,کارواش,carwash,8353
6185,مکنده - دمنده,مکنده - دمنده,blower,10696
6186,انبر پرچ,انبر پرچ,rivetgun,6072
6187,سشوار صنعتی,سشوار صنعتی,heatgun,10696
6189,رنده کارگاهی,رنده کارگاهی,electricshaver,10692
6190,اره,اره,saw,10703
6191,کمپرسور هوا,کمپرسور هوا,air-compressors,8356
6192,ویولن,ویولن,violin,10630
6193,درامز,درامز,drums,6524
6194,تیغه اره و رنده,تیغه اره و رنده,blade,8111
6195,دستگاه جوش,دستگاه جوش,welder,10695
6202,اسباب بازی جنگی,اسباب بازی جنگی,toywar,6050
6203,قایق، کشتی و مدل,قایق، کشتی و مدل,model,6054
6204,منگنه کوب,منگنه کوب,stapler,6072
6205,پیستوله و رنگ پاش,پیستوله,spray-gun,10696
6206,دستگاه چسب,دستگاه چسب,glue-gun,10695
6209,خودنویس,خودنویس,fountain-pen,5971
6210,سرامیک شوی و فرش شوی,سرامیک شوی و فرش شوی,hard-floor-carpet-cleaner,5850
6212,چشمه شکلات,چشمه شکلات,chocolate-fountain,5772
6216,جوهر و سایر لوازم,جوهر و سایر لوازم,stationery-ink,5971
6218,دانگل بلوتوث,دانگل بلوتوث,bluetooth-dongle,6061
6219,کابل های رابط,کابل های رابط,connector-cable,19
6220,کابل افزایش طول,کابل افزایش طول,cable-length,6219
6221,کابل صوتی و تصویری,کابل صوتی و تصویری,cable-voice-video,6219
6223,ملودیکا,ملودیکا,melodica,6562
6224,سیم آلات موسیقی,سیم آلات موسیقی,musicinstrumentsstrings,6425
6226,آشپزخانه,آشپزخانه,home-kitchen-appliances,5967
6227,لوازم پخت و پز,لوازم پخت و پز,kitchen-appliances,6226
6228,ظروف پخت و پز,ظروف پخت و پز,cookware,10637
6229,زودپز,زودپز,pressurecooker,10637
6232,شیر جوش - قهوه جوش,شیر جوش - قهوه جوش,milkandcofeemaker,6256
6233,گیرنده - فرستنده صدا,گیرنده - فرستنده صدا,audiotransmitterreceiver,5581
6235,کیس و کاور,کیس و کاور,case-and-cover,6425
6236,کابل تلفن,کابل تلفن,telephone-cable,5737
6238,سالنامه,سالنامه,calendar,5970
6239,دستگاه هویه,هویه,solder-gun,11011
6240,پروفیل بر,پروفیل بر,cut-off,10691
6241,شعله افکن,شعله افکن,torch,6072
6242,تلمبه,تلمبه,air-pump,6072
6243,پمپ سیالات,پمپ سیالات,water-pump,10703
6244,دستگاه جوش لوله پلیمری,دستگاه جوش لوله پلیمری,polymer-pipe-welder,10695
6246,خواب,خواب و حمام,bedandbath,5967
6247,ابزار آشپزی,ابزار آشپزی,cookingtools,10639
6249,دکوراسیون و دکوراتیو,دکوراتیو,decorative,5967
6250,شستشو و نظافت,شستشو و نظافت,cleaning,5967
6251,لوازم نظافت,ابزار نظافت,cleaningtools,6250
6252,نظافت لباس,نظافت لباس,shoesandclothingcleaning,6250
6253,لوازم اتو,لوازم اتو,ironingac,5850
6254,سرو و پذیرایی,سرو و پذیرایی,serving,5967
6255,سرویس پخت و پز,سرویس پخت و پز,cookwareset,10637
6256,تهیه و سرو چای و قهوه,تهیه و سرو چای و قهوه,kettleandteapot,6226
6257,لوازم تهیه کیک و دسر,ابزار کیک و شیرینی پزی,pastry,6226
6258,سرویس چای خوری,سرویس چای خوری,teasets,6254
6261,قوری,قوری,teapot,6256
6262,اقلام سرویس خواب,خواب,sleeping,6246
6263,حمام و سرویس بهداشتی,حمام,bath,5967
6264,سرویس بهداشتی,دستشویی,watercloset,6263
6265,کوسن,کوسن,cushion,10653
6266,پتو,پتو,blankets,6246
6268,سینی,سینی,tray,6254
6269,حوله,حوله,towel,10654
6270,کتری و قوری,کتری و قوری,kettlteapot,6256
6272,قاشق، چنگال و کارد,قاشق، چنگال و کارد,forkandspoonnandknife,10646
6273,روقوری,روقوری,teapotcover,6256
6274,منسوجات آشپزخانه,حوله و دستمال آشپزخانه,towelhandkerchief,6226
6275,دستگیره,دستگیره,hand-kerchief,6274
6276,پیش بند,پیش بند,apron,6274
6277,لوازم جانبی هویه,لوازم جانبی هویه,soldering-accessorries,8111
6279,میز اتو,میز اتو,irontable,6253
6280,سرویس خواب,سرویس خواب,sleepset,6246
6281,لوازم جانبی NAS و سرور,لوازم جانبی NAS و سرور,nas-accessories,21
6282,قالب کیک، شیرینی و دسر,قالب شیرینی پزی,pastryform,10640
6283,ابزار تهیه کیک و دسر,ابزار شیرینی پزی,pastrytools,6257
6285,سرویس پارچ و لیوان,سرویس پارچ و لیوان,mugjugset,6286
6286,پارچ، بطری و لیوان,پارچ، بطری و لیوان,mugandjugset,6254
6287,پارچ و بطری,پارچ,jug,6286
6289,لیوان و فنجان,ماگ، لیوان و فنجان,cupandmug,6286
6290,بند سیار,بند سیار,clothhanger,10642
6291,اسکیت و اسکوتر,اسکیت و اسکوتر,skate,10668
6292,اسکیت کفشی و اسکیت بورد,اسکیت کفشی و اسکیت بورد,roller-skate,6291
6294,دستمال نظافت یکبار مصرف,دستمال نظافت یکبار مصرف,handkerchief,10285
6295,پادری,پادری,door-mat,10654
6297,رومیزی و رانر,رومیزی,tablecloths,10653
6298,دم کنی,دم کنی,ricecookerblankcet,6274
6299,زیر قابلمه‌ای و زیربشقابی,زیر قابلمه‌ای و زیربشقابی,panmate,10644
6300,ظروف آشپزخانه,بشقاب و سایر ظروف,plateandetc,6226
6301,ظرف نگهدارنده,ظروف نگهدارنده,container,6300
6302,بشقاب,بشقاب,plate,6254
6303,پرده حمام,پرده حمام,showercurtains,10654
6304,کیسه نان و سبزی,کیسه نان و سبزی,breadandvegetablebag,6274
6305,کاسه و پیاله,کاسه و پیاله,bowl,6254
6306,بستنی خوری,بستنی خوری,ice-cream-maker,6254
6307,مجسمه و تندیس,مجسمه و تندیس,statue,6249
6308,دکوراتیو,لوازم تزیینی,decorative-ac,6249
6311,شمع,شمع,candle,6308
6312,شمعدان,شمعدان,candlestick,6308
6313,شکر پاش و نمک پاش,شکر پاش و نمک پاش,salt-sugar-shaker,6300
6314,سبد، آبکش و لگن,آبکش، کاسه، سطل,drainbowlsbuckets,6300
6315,آبکش و آبگیر,آبکش و آبگیر,virgobasin,6314
6316,بانکه و ظروف بنشن,ظروف بنشن,legumecontainer,6300
6317,صافی,صافی,virgo-1,10643
6318,سطل,سطل,bucket,6251
6319,جای ادویه,Spice Shaker,spice-shaker,6300
6321,سس خوری و آبلیمو خوری,سس خوری و آبلیمو خوری,sausedish,6254
6322,تخته گوشت,تخته گوشت,meat-board,10639
6323,دمپایی,دمپایی,slippers,10654
6324,سبد رخت چرک,سبد رخت چرک,clothbasket,6252
6326,ظرف نان,ظرف نان,bread-basket,6300
6327,بالش,بالش,pillow,6246
6328,ملحفه,ملحفه,sheet,6262
6329,سرویس غذاخوری,سرویس غذاخوری,dinnerware-sets,6254
6330,گل و گلدان,گل و گلدان,flower-pot,6308
6331,زیر سیگاری,زیر سیگاری,ashtray,8465
6332,زیر لیوانی,زیر لیوانی,coasters,10644
6333,در قابلمه,در قابلمه,in-pot,10643
6334,سبد سیب زمینی و پیاز,سبد سیب زمینی و پیاز,basket-of-potatoes-and-onions,6300
6335,رو بالشی,رو بالشی,pillowscover,6262
6336,ظروف سرو و پذیرایی,ظروف سرو و پذیرایی,servingware,6254
6337,ظرف برنج,ظرف برنج,rice-dish,6300
6338,بطری,بطری,bottle,6300
6340,زمین شوی,زمین شوی,mop,6251
6341,جارو و خاک‌انداز,جارو و خاک‌انداز,broom,6251
6343,فرچه,فرچه,brush1,6251
6344,ست های نظافت,سرویس نظافت,cleaningset,6251
6345,مخزن مایع دستشویی,مخزن مایع دستشویی,soapdispenser,10655
6346,سرویس و ست لوازم پارچه ای آشپزخانه,سرویس آشپزخانه,home-collection,6274
6347,سبد آشپزخانه,سبد آشپزخانه,kitchenbasket,6314
6350,ظرف و قالب یخ,ظرف و قالب یخ,icetray,6300
6351,ظرف مربا و عسل,ظرف مربا و عسل,jarjam,6300
6352,تشک خوشخواب,تشک,mattress,6624
6354,انواع رنگ‌های نقاشی و سایر ملزومات,انواع رنگ‌های نقاشی و سایر ملزومات,color-of-painting,5972
6355,ظرف پودر رختشویی,ظرف پودر رختشویی,washpowderstand,6252
6356,ست سرویس بهداشتی,ست سرویس بهداشتی,toiletset,10655
6357,تلویزیون,تلویزیون,tv2,7
6359,سایر ظروف,سایر ظروف,othercookwares,10637
6361,ناخن گیر,ناخن گیر,nailclipper,6465
6362,قیچی آشپزخانه,قیچی آشپزخانه,kitchenscissor,10639
6363,آسیاب نمک و فلفل,آسیاب نمک و فلفل,peppergrinder,10643
6364,سرویس کفگیر و ملاقه,سرویس کفگیر و ملاقه,spatulaladleset,10639
6367,ارگانایزر آشپزخانه,ارگانایزر,organizer,6300
6368,کارت پستال,کارت پستال,postcard,6573
6369,فندک آشپزخانه,فندک آشپزخانه,kitchenlighter,10639
6370,پایه رول دستمال,پایه رول دستمال,tissuestand,10655
6371,فایل کشویی,فایل کشویی,drawerfilecabinet,10649
6390,سرویس قاشق، کارد و چنگال,سرویس قاشق، کارد و چنگال,spoonforkknifeset,10646
